KURUM,YIL,LINK
ISPARTA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2052-isparta-belediyesi
İSTANBUL ATAŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2053-istanbul-atasehir-belediyesi
İSTANBUL BAĞCILAR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2054-istanbul-bagcilar-belediyesi
İSTANBUL BAŞAKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2055-istanbul-basaksehir-belediyesi
İSTANBUL BÜYÜKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2056-istanbul-buyuksehir-belediyesi
"İSTANBUL ELEKTRİK,TRAMVAY VE TÜNEL İŞLETMELERİ GENEL MÜDÜRLÜĞÜ (İETT)",2013,https://www.sayistay.gov.tr/reports/download/2057-istanbul-elektriktramvay-ve-tunel-isletm
İSTANBUL ESENYURT BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2058-istanbul-esenyurt-belediyesi
İSTANBUL KARTAL BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2059-istanbul-kartal-belediyesi
İSTANBUL KÜÇÜKÇEKMECE BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2060-istanbul-kucukcekmece-belediyesi
İSTANBUL SANCAKTEPE BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2061-istanbul-sancaktepe-belediyesi
İSTANBUL SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ (İSKİ),2013,https://www.sayistay.gov.tr/reports/download/2062-istanbul-su-ve-kanalizasyon-idaresi-gene
İSTANBUL ŞİŞLİ BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2063-istanbul-sisli-belediyesi
İZMİR BORNOVA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2064-izmir-bornova-belediyesi
İZMİR BUCA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2065-izmir-buca-belediyesi
İZMİR BÜYÜKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2066-izmir-buyuksehir-belediyesi
İZMİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2013,https://www.sayistay.gov.tr/reports/download/2067-izmir-buyuksehir-belediyesi-su-ve-kanali
"İZMİR ELEKTRİK, SU, HAVAGAZI, OTOBÜS VE TROLEYBÜS GENEL MÜDÜRLÜĞÜ (ESHOT)",2013,https://www.sayistay.gov.tr/reports/download/2068-izmir-elektrik-su-havagazi-otobus-ve-tro
İZMİR KARABAĞLAR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2069-izmir-karabaglar-belediyesi
İZMİR KARŞIYAKA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2070-izmir-karsiyaka-belediyesi
İZMİR KONAK BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2071-izmir-konak-belediyesi
KAHRAMANMARAŞ BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2072-kahramanmaras-belediyesi
KARABÜK BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2073-karabuk-belediyesi
KARAMAN BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2074-karaman-belediyesi
KASTAMONU BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2075-kastamonu-belediyesi
KAYSERİ BÜYÜKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2076-kayseri-buyuksehir-belediyesi
KAYSERİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ (KASKİ),2013,https://www.sayistay.gov.tr/reports/download/2077-kayseri-su-ve-kanalizasyon-idaresi-genel
KIRIKKALE BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2078-kirikkale-belediyesi
KIRKLARELİ BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2079-kirklareli-belediyesi
KIRŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2080-kirsehir-belediyesi
KOCAELİ BÜYÜKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2081-kocaeli-buyuksehir-belediyesi
KOCAELİ DERİNCE BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2082-kocaeli-derince-belediyesi
KOCAELİ GEBZE BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2083-kocaeli-gebze-belediyesi
KOCAELİ İZMİT BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2084-kocaeli-izmit-belediyesi
KOCAELİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ (İSU),2013,https://www.sayistay.gov.tr/reports/download/2085-kocaeli-su-ve-kanalizasyon-idaresi-genel
KONYA BÜYÜKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2086-konya-buyuksehir-belediyesi
KONYA KARATAY BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2087-konya-karatay-belediyesi
KONYA MERAM BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2088-konya-meram-belediyesi
KONYA SELÇUKLU BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2089-konya-selcuklu-belediyesi
KONYA SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2013,https://www.sayistay.gov.tr/reports/download/2090-konya-su-ve-kanalizasyon-idaresi-genel-m
KÜTAHYA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2091-kutahya-belediyesi
MALATYA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2092-malatya-belediyesi
MANİSA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2093-manisa-belediyesi
MARDİN BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2094-mardin-belediyesi
MERSİN AKDENİZ BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2095-mersin-akdeniz-belediyesi
MERSİN BÜYÜKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2096-mersin-buyuksehir-belediyesi
MERSİN BÜYÜKŞEHİR SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2013,https://www.sayistay.gov.tr/reports/download/2097-mersin-buyuksehir-su-ve-kanalizasyon-ida
MERSİN TOROSLAR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2098-mersin-toroslar-belediyesi
MERSİN YENİŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2099-mersin-yenisehir-belediyesi
MUĞLA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2100-mugla-belediyesi
MUŞ BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2101-mus-belediyesi
NEVŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2102-nevsehir-belediyesi
NİĞDE BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2103-nigde-belediyesi
ORDU BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2104-ordu-belediyesi
OSMANİYE BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2105-osmaniye-belediyesi
RİZE BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2106-rize-belediyesi
SAKARYA BÜYÜKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2107-sakarya-buyuksehir-belediyesi
SAMSUN ATAKUM BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2108-samsun-atakum-belediyesi
SAMSUN BÜYÜKŞEHİR BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2109-samsun-buyuksehir-belediyesi
SAMSUN İLKADIM BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2110-samsun-ilkadim-belediyesi
SAMSUN SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2013,https://www.sayistay.gov.tr/reports/download/2111-samsun-su-ve-kanalizasyon-idaresi-genel
SİİRT BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2112-siirt-belediyesi
SİNOP BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2113-sinop-belediyesi
SİVAS BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2114-sivas-belediyesi
ŞANLIURFA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2115-sanliurfa-belediyesi
ŞIRNAK BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2116-sirnak-belediyesi
TEKİRDAĞ BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2117-tekirdag-belediyesi
TEKİRDAĞ ÇORLU BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2118-tekirdag-corlu-belediyesi
TOKAT BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2119-tokat-belediyesi
TRABZON BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2120-trabzon-belediyesi
TUNCELİ BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2121-tunceli-belediyesi
UŞAK BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2122-usak-belediyesi
VAN BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2123-van-belediyesi
YALOVA BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2124-yalova-belediyesi
YOZGAT BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2125-yozgat-belediyesi
ZONGULDAK BELEDİYESİ,2013,https://www.sayistay.gov.tr/reports/download/2126-zonguldak-belediyesi
ADIYAMAN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1858-adiyaman-belediyesi
ANTALYA ASAT,2012,https://www.sayistay.gov.tr/reports/download/1876-antalya-asat
ANTALYA BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1877-antalya-buyuksehir-belediyesi
ADANA BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1857-adana-buyuksehir-belediyesi
AFYONKARAHİSAR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1859-afyonkarahisar-belediyesi
ANTALYA KONYAALTI BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1878-antalya-konyaalti-belediyesi
AĞRI BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1860-agri-belediyesi
ANTALYA MURATPAŞA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1879-antalya-muratpasa-belediyesi
AKSARAY BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1861-aksaray-belediyesi
ARDAHAN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1880-ardahan-belediyesi
AMASYA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1862-amasya-belediyesi
ARTVİN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1881-artvin-belediyesi
ANKARA ALTINDAĞ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1863-ankara-altindag-belediyesi
AYDIN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1882-aydin-belediyesi
ANKARA ASKİ,2012,https://www.sayistay.gov.tr/reports/download/1864-ankara-aski
BALIKESİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1883-balikesir-belediyesi
ANKARA BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1865-ankara-buyuksehir-belediyesi
BARTIN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1884-bartin-belediyesi
ANKARA ÇANKAYA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1866-ankara-cankaya-belediyesi
BAYBURT BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1885-bayburt-belediyesi
ANKARA ÇUBUK BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1867-ankara-cubuk-belediyesi
BİLECİK BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1886-bilecik-belediyesi
ANKARA EGO,2012,https://www.sayistay.gov.tr/reports/download/1868-ankara-ego
BİNGÖL BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1887-bingol-belediyesi
ANKARA ETİMESGUT BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1869-ankara-etimesgut-belediyesi
BİTLİS BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1888-bitlis-belediyesi
ANKARA GÖLBAŞI BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1870-ankara-golbasi-belediyesi
BOLU BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1889-bolu-belediyesi
ANKARA MAMAK BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1871-ankara-mamak-belediyesi
BURDUR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1890-burdur-belediyesi
ANKARA SİNCAN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1872-ankara-sincan-belediyesi
BURSA BUSKİ,2012,https://www.sayistay.gov.tr/reports/download/1891-bursa-buski
ANKARA YENİMAHALLE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1873-ankara-yenimahalle-belediyesi
BURSA BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1892-bursa-buyuksehir-belediyesi
ANTAKYA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1874-antakya-belediyesi
BURSA NİLÜFER BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1893-bursa-nilufer-belediyesi
ANTALYA KEPEZ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1875-antalya-kepez-belediyesi
BURSA OSMANGAZİ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1894-bursa-osmangazi-belediyesi
BURSA YILDIRIM BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1895-bursa-yildirim-belediyesi
ÇANAKKALE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1896-canakkale-belediyesi
ÇANKIRI BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1897-cankiri-belediyesi
ÇORUM BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1898-corum-belediyesi
DENİZLİ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1899-denizli-belediyesi
DİYARBAKIR BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1900-diyarbakir-buyuksehir-belediyesi
DİYARBAKIR DİSKİ,2012,https://www.sayistay.gov.tr/reports/download/1901-diyarbakir-diski
DÜZCE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1902-duzce-belediyesi
EDİRNE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1903-edirne-belediyesi
ELAZIĞ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1904-elazig-belediyesi
ERZİNCAN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1905-erzincan-belediyesi
ERZURUM BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1906-erzurum-buyuksehir-belediyesi
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1907-eskisehir-buyuksehir-belediyesi
ESKİŞEHİR ESKİ,2012,https://www.sayistay.gov.tr/reports/download/1908-eskisehir-eski
ESKİŞEHİR ODUNPAZARI BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1909-eskisehir-odunpazari-belediyesi
ESKİŞEHİR TEPEBAŞI BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1910-eskisehir-tepebasi-belediyesi
GAZİANTEP BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1911-gaziantep-buyuksehir-belediyesi
GİRESUN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1912-giresun-belediyesi
GÜMÜŞHANE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1913-gumushane-belediyesi
ISPARTA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1914-isparta-belediyesi
İSTANBUL ATAŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1915-istanbul-atasehir-belediyesi
İSTANBUL BAĞCILAR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1916-istanbul-bagcilar-belediyesi
İSTANBUL BAŞAKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1917-istanbul-basaksehir-belediyesi
İSTANBUL BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1918-istanbul-buyuksehir-belediyesi
İSTANBUL ESENYURT BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1919-istanbul-esenyurt-belediyesi
İSTANBUL İETT,2012,https://www.sayistay.gov.tr/reports/download/1920-istanbul-iett
İSTANBUL İSKİ,2012,https://www.sayistay.gov.tr/reports/download/1921-istanbul-iski
İSTANBUL KARTAL BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1922-istanbul-kartal-belediyesi
İSTANBUL KÜÇÜKÇEKMECE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1923-istanbul-kucukcekmece-belediyesi
İSTANBUL SANCAKTEPE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1924-istanbul-sancaktepe-belediyesi
İSTANBUL ŞİŞLİ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1925-istanbul-sisli-belediyesi
İZMİR ESHOT,2012,https://www.sayistay.gov.tr/reports/download/1926-izmir-eshot
İZMİR BORNOVA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1927-izmir-bornova-belediyesi
İZMİR BUCA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1928-izmir-buca-belediyesi
İZMİR BÜYÜKŞEHİR BELEDİYESİ İZSU,2012,https://www.sayistay.gov.tr/reports/download/1929-izmir-buyuksehir-belediyesi-izsu
İZMİR BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1930-izmir-buyuksehir-belediyesi
İZMİR KARABAĞLAR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1931-izmir-karabaglar-belediyesi
İZMİR KARŞIYAKA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1932-izmir-karsiyaka-belediyesi
İZMİR KONAK BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1933-izmir-konak-belediyesi
KAHRAMANMARAŞ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1934-kahramanmaras-belediyesi
KARABÜK BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1935-karabuk-belediyesi
KARAMAN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1936-karaman-belediyesi
KARS BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1937-kars-belediyesi
KASTAMONU BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1938-kastamonu-belediyesi
KAYSERİ BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1939-kayseri-buyuksehir-belediyesi
KAYSERİ KASKİ,2012,https://www.sayistay.gov.tr/reports/download/1940-kayseri-kaski
KAYSERİ KOCASİNAN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1941-kayseri-kocasinan-belediyesi
KAYSERİ MELİKGAZİ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1942-kayseri-melikgazi-belediyesi
KİLİS BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1943-kilis-belediyesi
KIRIKKALE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1944-kirikkale-belediyesi
KIRKLARELİ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1945-kirklareli-belediyesi
KIRŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1946-kirsehir-belediyesi
KOCAELİ BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1947-kocaeli-buyuksehir-belediyesi
KOCAELİ GEBZE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1948-kocaeli-gebze-belediyesi
KOCAELİ İSU,2012,https://www.sayistay.gov.tr/reports/download/1949-kocaeli-isu
KOCAELİ İZMİT BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1950-kocaeli-izmit-belediyesi
KONYA BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1951-konya-buyuksehir-belediyesi
KONYA KARATAY BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1952-konya-karatay-belediyesi
KONYA KOSKİ,2012,https://www.sayistay.gov.tr/reports/download/1953-konya-koski
KONYA MERAM BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1954-konya-meram-belediyesi
KONYA SELÇUKLU BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1955-konya-selcuklu-belediyesi
KÜTAHYA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1956-kutahya-belediyesi
MALATYA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1957-malatya-belediyesi
MANİSA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1958-manisa-belediyesi
MARDİN BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1959-mardin-belediyesi
MERSİN AKDENİZ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1960-mersin-akdeniz-belediyesi
MERSİN BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1961-mersin-buyuksehir-belediyesi
MERSİN TOROSLAR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1962-mersin-toroslar-belediyesi
MUĞLA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1963-mugla-belediyesi
MUŞ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1964-mus-belediyesi
NEVŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1965-nevsehir-belediyesi
NİĞDE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1966-nigde-belediyesi
ORDU BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1967-ordu-belediyesi
OSMANİYE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1968-osmaniye-belediyesi
RİZE BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1969-rize-belediyesi
SAKARYA BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1970-sakarya-buyuksehir-belediyesi
SAMSUN ATAKUM BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1971-samsun-atakum-belediyesi
SAMSUN BÜYÜKŞEHİR BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1972-samsun-buyuksehir-belediyesi
SAMSUN İLKADIM BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1973-samsun-ilkadim-belediyesi
SAMSUN SASKİ,2012,https://www.sayistay.gov.tr/reports/download/1974-samsun-saski
SİİRT BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1975-siirt-belediyesi
SİNOP BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1976-sinop-belediyesi
SİVAS BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1977-sivas-belediyesi
ŞANLIURFA BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1978-sanliurfa-belediyesi
ŞIRNAK BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1979-sirnak-belediyesi
TEKİRDAĞ BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1980-tekirdag-belediyesi
TOKAT BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1981-tokat-belediyesi
TRABZON BELEDİYESİ,2012,https://www.sayistay.gov.tr/reports/download/1982-trabzon-belediyesi
