KURUM,HESAP,FREKANS
BURSA GÜRSU BELEDİYESİ_2018,590 DÖNEM,1
BURSA GÜRSU BELEDİYESİ_2018,591 DÖNEM,1
BURSA GÜRSU BELEDİYESİ_2018,630 GİDERLER,1
BURSA GÜRSU BELEDİYESİ_2018,920 GİDER,1
BURSA GÜRSU BELEDİYESİ_2018,921 GİDER,1
BURSA GÜRSU BELEDİYESİ_2018,990 KİRAYA,1
BURSA GÜRSU BELEDİYESİ_2018,999 DİĞER,1
BURSA KESTEL BELEDİYESİ_2018,251 YERALTI,1
BURSA KESTEL BELEDİYESİ_2018,600 GELİRLER,1
BURSA KESTEL BELEDİYESİ_2018,630 GİDERLER,3
BURSA KESTEL BELEDİYESİ_2018,910 ALINAN,1
BURSA KESTEL BELEDİYESİ_2018,911 ALINAN,1
BURSA KESTEL BELEDİYESİ_2018,912 KİŞİLERE,1
BURSA KESTEL BELEDİYESİ_2018,913 KİŞİLERE,1
BURSA KESTEL BELEDİYESİ_2018,920 GİDER,1
BURSA KESTEL BELEDİYESİ_2018,921 GİDER,1
BURSA MUDANYA BELEDİYESİ_2015,100 KASA,3
BURSA MUDANYA BELEDİYESİ_2015,102 BANKA,3
BURSA MUDANYA BELEDİYESİ_2015,109 BANKA,1
BURSA MUDANYA BELEDİYESİ_2015,120 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2015,121 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2015,122 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2015,162 BÜTÇE,1
BURSA MUDANYA BELEDİYESİ_2015,190 DEVREDEN,1
BURSA MUDANYA BELEDİYESİ_2015,220 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2015,222 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2015,240 MALİ,1
BURSA MUDANYA BELEDİYESİ_2015,250 ARAZİ,1
BURSA MUDANYA BELEDİYESİ_2015,251 YERALTI,1
BURSA MUDANYA BELEDİYESİ_2015,252 BİNALAR,1
BURSA MUDANYA BELEDİYESİ_2015,"253 TESİS,",1
BURSA MUDANYA BELEDİYESİ_2015,258 YAPILMAKTA,1
BURSA MUDANYA BELEDİYESİ_2015,294 ELDEN,1
BURSA MUDANYA BELEDİYESİ_2015,320 BÜTÇE,1
BURSA MUDANYA BELEDİYESİ_2015,330 ALINAN,1
BURSA MUDANYA BELEDİYESİ_2015,333 EMANETLER,1
BURSA MUDANYA BELEDİYESİ_2015,360 ÖDENECEK,1
BURSA MUDANYA BELEDİYESİ_2015,361 ÖDENECEK,1
BURSA MUDANYA BELEDİYESİ_2015,362 FONLAR,1
BURSA MUDANYA BELEDİYESİ_2015,363 KAMU,1
BURSA MUDANYA BELEDİYESİ_2015,368 VADESİ,5
BURSA MUDANYA BELEDİYESİ_2015,372 KIDEM,4
BURSA MUDANYA BELEDİYESİ_2015,380 GELECEK,7
BURSA MUDANYA BELEDİYESİ_2015,391 HESAPLANAN,1
BURSA MUDANYA BELEDİYESİ_2015,438 KAMUYA,4
BURSA MUDANYA BELEDİYESİ_2015,472 KIDEM,5
BURSA MUDANYA BELEDİYESİ_2015,480 GELECEK,8
BURSA MUDANYA BELEDİYESİ_2015,500 NET,1
BURSA MUDANYA BELEDİYESİ_2015,590 DÖNEM,1
BURSA MUDANYA BELEDİYESİ_2015,630 GİDERLER,1
BURSA MUDANYA BELEDİYESİ_2015,800 BÜTÇE,2
BURSA MUDANYA BELEDİYESİ_2015,805 GELİR,2
BURSA MUDANYA BELEDİYESİ_2015,830 BÜTÇE,1
BURSA MUDANYA BELEDİYESİ_2015,835 GİDER,1
BURSA MUDANYA BELEDİYESİ_2015,910 ALINAN,1
BURSA MUDANYA BELEDİYESİ_2015,911 ALINAN,1
BURSA MUDANYA BELEDİYESİ_2015,920 GİDER,6
BURSA MUDANYA BELEDİYESİ_2015,921 GİDER,6
BURSA MUDANYA BELEDİYESİ_2017,100 KASA,2
BURSA MUDANYA BELEDİYESİ_2017,102 BANKA,2
BURSA MUDANYA BELEDİYESİ_2017,109 BANKA,1
BURSA MUDANYA BELEDİYESİ_2017,120 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2017,121 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2017,122 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2017,127 DİĞER,1
BURSA MUDANYA BELEDİYESİ_2017,140 KİŞİLERDEN,1
BURSA MUDANYA BELEDİYESİ_2017,150 İLK,1
BURSA MUDANYA BELEDİYESİ_2017,162 BÜTÇE,1
BURSA MUDANYA BELEDİYESİ_2017,190 DEVREDEN,8
BURSA MUDANYA BELEDİYESİ_2017,191 İNDİRİLECEK,6
BURSA MUDANYA BELEDİYESİ_2017,220 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2017,222 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2017,226 VERİLEN,1
BURSA MUDANYA BELEDİYESİ_2017,240 MALİ,9
BURSA MUDANYA BELEDİYESİ_2017,250 ARAZİ,3
BURSA MUDANYA BELEDİYESİ_2017,251 YERALTI,7
BURSA MUDANYA BELEDİYESİ_2017,252 BİNALAR,8
BURSA MUDANYA BELEDİYESİ_2017,"253 TESİS,",4
BURSA MUDANYA BELEDİYESİ_2017,254 TAŞITLAR,2
BURSA MUDANYA BELEDİYESİ_2017,255 DEMİRBAŞLAR,3
BURSA MUDANYA BELEDİYESİ_2017,257 BİRİKMİŞ,5
BURSA MUDANYA BELEDİYESİ_2017,258 YAPILMAKTA,5
BURSA MUDANYA BELEDİYESİ_2017,260 HAKLAR,1
BURSA MUDANYA BELEDİYESİ_2017,268 BİRİKMİŞ,1
BURSA MUDANYA BELEDİYESİ_2017,294 ELDEN,3
BURSA MUDANYA BELEDİYESİ_2017,299 BİRİKMİŞ,3
BURSA MUDANYA BELEDİYESİ_2017,300 BANKA,1
BURSA MUDANYA BELEDİYESİ_2017,320 BÜTÇE,1
BURSA MUDANYA BELEDİYESİ_2017,330 ALINAN,1
BURSA MUDANYA BELEDİYESİ_2017,333 EMANETLER,1
BURSA MUDANYA BELEDİYESİ_2017,360 ÖDENECEK,5
BURSA MUDANYA BELEDİYESİ_2017,361 ÖDENECEK,1
BURSA MUDANYA BELEDİYESİ_2017,362 FONLAR,1
BURSA MUDANYA BELEDİYESİ_2017,363 KAMU,1
BURSA MUDANYA BELEDİYESİ_2017,368 VADESİ,4
BURSA MUDANYA BELEDİYESİ_2017,372 KIDEM,1
BURSA MUDANYA BELEDİYESİ_2017,391 HESAPLANAN,2
BURSA MUDANYA BELEDİYESİ_2017,438 KAMUYA,3
BURSA MUDANYA BELEDİYESİ_2017,472 KIDEM,1
BURSA MUDANYA BELEDİYESİ_2017,500 NET,1
BURSA MUDANYA BELEDİYESİ_2017,570 GEÇMİŞ,1
BURSA MUDANYA BELEDİYESİ_2017,580 GEÇMİŞ,1
BURSA MUDANYA BELEDİYESİ_2017,590 DÖNEM,1
BURSA MUDANYA BELEDİYESİ_2017,600 GELİRLER,2
BURSA MUDANYA BELEDİYESİ_2017,911 ALINAN,1
BURSA MUDANYA BELEDİYESİ_2017,920 GİDER,1
BURSA MUDANYA BELEDİYESİ_2017,921 GİDER,1
BURSA MUDANYA BELEDİYESİ_2017,990 KİRAYA,1
BURSA MUDANYA BELEDİYESİ_2018,100 KASA,1
BURSA MUDANYA BELEDİYESİ_2018,102 BANKA,1
BURSA MUDANYA BELEDİYESİ_2018,109 BANKA,1
BURSA MUDANYA BELEDİYESİ_2018,120 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2018,121 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2018,122 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2018,127 DİĞER,1
BURSA MUDANYA BELEDİYESİ_2018,140 KİŞİLERDEN,1
BURSA MUDANYA BELEDİYESİ_2018,150 İLK,1
BURSA MUDANYA BELEDİYESİ_2018,162 BÜTÇE,1
BURSA MUDANYA BELEDİYESİ_2018,190 DEVREDEN,1
BURSA MUDANYA BELEDİYESİ_2018,220 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2018,222 GELİRLERDEN,1
BURSA MUDANYA BELEDİYESİ_2018,226 VERİLEN,1
BURSA MUDANYA BELEDİYESİ_2018,240 MALİ,1
BURSA MUDANYA BELEDİYESİ_2018,241 MAL,1
BURSA MUDANYA BELEDİYESİ_2018,247 SERMAYE,1
BURSA MUDANYA BELEDİYESİ_2018,250 ARAZİ,1
BURSA MUDANYA BELEDİYESİ_2018,251 YERALTI,1
BURSA MUDANYA BELEDİYESİ_2018,252 BİNALAR,1
BURSA MUDANYA BELEDİYESİ_2018,"253 TESİS,",1
BURSA MUDANYA BELEDİYESİ_2018,254 TAŞITLAR,1
BURSA MUDANYA BELEDİYESİ_2018,255 DEMİRBAŞLAR,1
BURSA MUDANYA BELEDİYESİ_2018,257 BİRİKMİŞ,1
BURSA MUDANYA BELEDİYESİ_2018,258 YAPILMAKTA,1
BURSA MUDANYA BELEDİYESİ_2018,260 HAKLAR,1
BURSA MUDANYA BELEDİYESİ_2018,268 BİRİKMİŞ,1
BURSA MUDANYA BELEDİYESİ_2018,294 ELDEN,1
